Requested_prod_id,Requested_GTIN(EAN/UPC),Requested_Icecat_id,ErrorMessage,Supplier,Prod_id,Icecat_id,GTIN(EAN/UPC),Category,CatId,ProductFamily,ProductSeries,Model,Updated,Quality,On_Market,Product_Views,HighPic,HighPic Resolution,LowPic,Pic500x500,ThumbPic,Folder_PDF,Folder_Manual_PDF,ProductTitle,ShortDesc,ShortSummaryDescription,LongSummaryDescription,LongDesc,ProductGallery,ProductGallery Resolution,ProductGallery ExpirationDate,360,EU Energy Label,EU Product Fiche,PDF,Video/mp4,Other Multimedia,ProductMultimediaObject ExpirationDate,ReasonsToBuy
"","",57471262,"",HP,UF002PE,57471262,4053162118065,Warranty & Support Extensions,788,"","",1y PW Nbd LaserJet M5025MFP HW Supp,20221220184927,ICECAT,1,33922,https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,https://images.icecat.biz/img/gallery_lows/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_mediums/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_thumbs/86120550_2078831494.jpg,"","",HP 1y PW Nbd LaserJet M5025MFP HW Supp,1Y Post Warranty Next Business Day LASERJET M5025MFP Hardware Support,"HP 1y PW Nbd LaserJet M5025MFP HW Supp, 1 year(s)",HP 1y PW Nbd LaserJet M5025MFP HW Supp. Number of years: 1 year(s),HP Care Pack is an exclusive extended warranty services provided by HP when you buy any HP devices with us. HP Care Pack allows you to upgrade to a better warranty beyond the original warranty so you can rest assured that you are covered with better support for the entire time you are using your HP devices.,https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,"","","","","","","","",""
"","",57471326,"",HP,UT989E,57471326,4053162124288,Warranty & Support Extensions,788,"","",5yNbd+max 5maintkits CLJ CP4525 Supp,20221220184927,SUPPLIER,1,59004,https://images.icecat.biz/img/gallery/57471326_4392075080.jpg,1501x1501,https://images.icecat.biz/img/gallery_lows/57471326_4392075080.jpg,https://images.icecat.biz/img/gallery_mediums/57471326_4392075080.jpg,https://images.icecat.biz/img/gallery_thumbs/57471326_4392075080.jpg,http://objects.icecat.biz/objects/mmo_57471326_1528108547_8349_18413.pdf|http://objects.icecat.biz/objects/mmo_57471326_1572767212_953_3005.pdf|http://objects.icecat.biz/objects/mmo_57471326_1572767216_212_3112.pdf|http://objects.icecat.biz/objects/mmo_57471326_1572767219_5914_3218.pdf,"",HP 5yNbd+max 5maintkits CLJ CP4525 Supp,"",HP 5yNbd+max 5maintkits CLJ CP4525 Supp,HP 5yNbd+max 5maintkits CLJ CP4525 Supp,"",https://images.icecat.biz/img/gallery/57471326_4392075080.jpg|https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501|1501x1501,|,"","","","","","","",""
"","",57471169,"",HP,U5Z53PE,57471169,4053162326248,Warranty & Support Extensions,788,"","",U5Z53PE,20221220184927,ICECAT,1,32966,https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,https://images.icecat.biz/img/gallery_lows/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_mediums/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_thumbs/86120550_2078831494.jpg,http://objects.icecat.biz/objects/mmo_57471169_1545911092_1313_6350.pdf|http://objects.icecat.biz/objects/mmo_57471169_1590191192_332_9994.pdf|http://objects.icecat.biz/objects/mmo_57471169_1590191194_0152_20658.pdf|http://objects.icecat.biz/objects/mmo_57471169_1590191196_5069_27092.pdf,"",HP U5Z53PE Care Pack,"","HP U5Z53PE, 1 year(s), On-site","HP U5Z53PE. Number of years: 1 year(s), Response time: 9 h, Type: On-site","",https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,"","","","","","","","",""
"","",33333701,"",HP,Z5A27EA,33333701,0190780886335|190780886335,Laptops,151,"","",Notebook - 14-am033na,20211208093225,ICECAT,1,15589,https://images.icecat.biz/img/gallery/33333701_5417948619.jpg,3300x2805,https://images.icecat.biz/img/gallery_lows/33333701_5417948619.jpg,https://images.icecat.biz/img/gallery_mediums/33333701_5417948619.jpg,https://images.icecat.biz/img/gallery_thumbs/33333701_5417948619.jpg,"","",HP Notebook - 14-am033na,"Intel Pentium N3710 (1.6GHz, 4 Cores), 14"" HD (1366 x 768), 4GB DDR3L-SDRAM 1600MHz (1 x 4), 1000GB SATA HDD 5400, DVD Super Multi, Intel HD Graphics 405, Fast LAN, WLAN 802.11b/g/n, Bluetooth 4.0, Windows 10 Home 64-bit","HP Notebook - 14-am033na, Intel� Pentium�, 1.6 GHz, 35.6 cm (14""), 1366 x 768 pixels, 4 GB, 1 TB","HP Notebook - 14-am033na. Product type: Laptop, Form factor: Clamshell. Processor family: Intel� Pentium�, Processor model: N3710, Processor frequency: 1.6 GHz. Display diagonal: 35.6 cm (14""), HD type: HD, Display resolution: 1366 x 768 pixels. Internal memory: 4 GB, Internal memory type: DDR3L-SDRAM. Total storage capacity: 1 TB, Storage media: HDD, Optical drive type: DVD Super Multi. Operating system installed: Windows 10 Home. Product colour: Black, Red","This HP notebook is all about getting the perfect combination of design, reliability, and features. Style and productivity while keeping your wallet in mind - now that's something to get excited about.\n\n- Windows 10 Home 64\n\n<b>Right features, right price</b>\n\nReliable storage and dependable power for an unbeatable value.\n\n<b>Colorful choices</b>\n\nA range of vibrant colors and a textured fingerprint-proof cover gives you a stylish way to show off.1\n\n<b>Extended battery Life</b>\n\nA longer lasting battery means more time outside and more time on the go.\n\n<b>Featuring</b>\n\n<b>Reliable processing power</b>\n\n- With industry-leading processors, get the reliable performance you expect and quality you can count on.\n\n<b>Windows 10 Home</b>\n\n- Windows 10 Home is here. Do great things.2\n\n<b>High definition display</b>\n\n- Enjoy your entertainment in amazing clarity with this vivid HD display.3\n\n<b>DTS Sound+ Audio</b>\n\n- Enjoy dynamic audio nuances and rich sounds with DTS Sound +.4\n\n<b>Amazing graphics</b>\n\n- Enjoy movies, gaming and more with Intel� Graphics.\n\n<b>Solid-State Hybrid Drive</b>\n\n- Boot up and launch apps in seconds with a drive that adjusts to your needs.\n\n<b>Keep going with a battery that lasts</b>\n\n- Go about your day longer without recharging.5\n\n<b>Choose your color</b>\n\n- Take your pick of colors for style that matches you.6\n\n<b>HP TrueVision HD Webcam</b>\n\n- Capture all the details with vibrant clarity, even in low light.\n\n<b>Packed with ports</b>\n\n- Connect easily.\n\n<b>Re-writable DVD drive</b>\n\n- Watch DVD movies.7 Or write your own media.\n\n<b>Sleek design</b>\n\n- Take this notebook anywhere, thanks to a thin and light design.\n- Windows 10 Home 64",https://images.icecat.biz/img/gallery/33333701_5417948619.jpg|https://images.icecat.biz/img/gallery/33333701_3219157906.jpg|https://images.icecat.biz/img/gallery/img_33333701_high_1484831714_5231_25870.jpg|https://images.icecat.biz/img/gallery/33333701_3960875324.jpg|https://images.icecat.biz/img/gallery/img_33333701_high_1484831753_774_25870.jpg|https://images.icecat.biz/img/gallery/33333701_3876034159.jpg|https://images.icecat.biz/img/gallery/img_33333701_high_1484831787_0448_25870.jpg|https://images.icecat.biz/img/gallery/33333701_6194567999.jpg,3300x2805|3009x2096|3300x2805|3007x1899|3300x2805|3007x1900|3300x2805|3300x2805,|||||||,"","","","","","","","Dependable performance|http://images.icecat.biz/img/bullets/33333701-587f6fd126c16933551769.jpg|With the latest Intel�<sup>[1]</sup> processors and plenty of hard drive space or SSD on selected models, you can work, play, multitask, and store more of what matters to you. Get reliable power and storage you can trust.\n\nVibrant display|http://images.icecat.biz/img/bullets/33333701-587f6fd19de83654308668.jpg|The crisp HD screen<sup>[2]</sup> lets you enjoy your photos, videos, and web pages in detail. Or on selected models the Full HD<sup>[3]</sup> lets you get even more out of your display.\n\nMeasurable quality|http://images.icecat.biz/img/bullets/33333701-587f6fd21c96b870743246.jpg|Life can be unpredictable, but your HP laptop shouldn�t be. So whether it�s last minute projects or spontaneous movie nights, enjoy outstanding performance backed by over 200 tests.<sup>[4]</sup>\n\nHP Lounge, get closer to the Artists you love||With unlimited access to music and exclusive content for HP customers, there�s no need to search for it, as it comes to you.<sup>[17]</sup>"
"","",29624863,"",HP,N9R91EA,29624863,0889894454256|889894454256,Laptops,151,Pavilion,Gaming,15-ak000na,20220126161353,ICECAT,1,9127,https://images.icecat.biz/img/gallery/29624863_6632014769.jpg,3300x2362,https://images.icecat.biz/img/gallery_lows/29624863_6632014769.jpg,https://images.icecat.biz/img/gallery_mediums/29624863_6632014769.jpg,https://images.icecat.biz/img/gallery_thumbs/29624863_6632014769.jpg,"","","HP Pavilion Gaming 15-ak000na Laptop 39.6 cm (15.6"") HD Intel� Core� i5 i5-6300HQ 8 GB DDR3L-SDRAM 1 TB HDD NVIDIA� GeForce� GTX 950M Wi-Fi 5 (802.11ac) Windows 10 Home Black","Intel Core i5-6300HQ (6MB Cache, 2.3GHz), 8GB DDR3L-SDRAM, 1000GB HDD, 39.6 cm (15.6"") HD 1366 x 768 IPS, DVD Super Multi, Intel HD Graphics 530, NVIDIA GeForce GTX 950M (4GB GDDR3), LAN, WLAN, Bluetooth, HP TrueVision HD, Windows 10 Home 64-bit","HP Pavilion Gaming 15-ak000na, Intel� Core� i5, 2.3 GHz, 39.6 cm (15.6""), 1366 x 768 pixels, 8 GB, 1 TB","HP Pavilion Gaming 15-ak000na. Product type: Laptop, Form factor: Clamshell. Processor family: Intel� Core� i5, Processor model: i5-6300HQ, Processor frequency: 2.3 GHz. Display diagonal: 39.6 cm (15.6""), HD type: HD, Display resolution: 1366 x 768 pixels. Internal memory: 8 GB, Internal memory type: DDR3L-SDRAM. Total storage capacity: 1 TB, Storage media: HDD, Optical drive type: DVD Super Multi. Operating system installed: Windows 10 Home. Product colour: Black","<b>NEVER. STOP. GAMING.</b>\nRise above the competition with a notebook that�ll give your enemies something to talk about. Equipped with powerful hardware and a venomous design, you�ll always be prepared to complete the next epic quest, anytime, anywhere.",https://images.icecat.biz/img/gallery/29624863_6632014769.jpg|https://images.icecat.biz/img/gallery/29624863_3683514041.jpg|https://images.icecat.biz/img/gallery/29624863_8566194794.jpg|https://images.icecat.biz/img/gallery/29624863_9381943157.jpg|https://images.icecat.biz/img/gallery/29624863_1495958605.jpg|https://images.icecat.biz/img/gallery/29624863_1133889067.jpg|https://images.icecat.biz/img/gallery/29624863_9704773707.jpg|https://images.icecat.biz/img/gallery/29624863_5158981967.jpg|https://images.icecat.biz/img/gallery/29624863_2488953245.jpg,3300x2362|3300x2154|3212x2107|3300x2206|3300x2431|5000x2813|5000x3334|5000x3332|900x527,||||||||,"","","","","","","","Legendary performance|http://images.icecat.biz/img/bullets/29624863-6a880cb7-051b-4a41-8f6c-3b3a6a2d766e.jpg|The NVIDIA� GTX 950M graphic card and Intel Quad core processor gives you the weapons you need to take on any beast. No grinding necessary.\n\nDesigned for domination||This notebook�s cold-blooded. With aggressive green accents, its design matches its absolutely savage performance.\n\nA truly powerful audio experience|http://images.icecat.biz/img/bullets/29624863-026f61ff-57d7-4ef4-9703-b2c9a65249e6.jpg|Immerse yourself in a truly authentic audio experience. Don�t just listen� let HP with Audio by B&O PLAY move you.\n\nHP Lounge, get closer to the Artists you love||With unlimited access to music and exclusive content for HP customers, there�s no need to search for it, as it comes to you.<sup>[1]</sup>\n\nRe-writable DVD drive|http://images.icecat.biz/img/bullets/29624863-c0c5998b-2a5e-46b9-a72f-76ee7920daaf.jpg|Watch DVD movies<sup>[3]</sup> using the optional, integrated optical drive�or write your own media.\n\nHP 3D DriveGuard||Your PC's data stays safe from accidental bumps and bruises with HP 3D DriveGuard. It senses motion and plans ahead, so a single bump won�t delete your entire digital life.\n\nKeep going with a battery that lasts|http://images.icecat.biz/img/bullets/29624863-a2962982-a694-49dd-b9c8-b0e26f938282.jpg|Run errands, travel and go about your day longer without worrying about recharging.\n\nDual array microphone|http://images.icecat.biz/img/bullets/29624863-ecb06689-f3c6-48ee-8e21-a74240ed0103.jpg|With two microphones and advanced noise reduction software, web chats sound crystal clear.<sup>[4]</sup>\n\nHP CoolSense|http://images.icecat.biz/img/bullets/29624863-483b524d-e2ea-430d-93b0-60a23f1fab57.jpg|Your PC adjusts its temperature based on usage and conditions with HP CoolSense technology. It stays cool. You stay comfortable."
"","",29642833,"",HP,P5R85EA,29642833,0889894440228|889894440228|0889894588647|889894588647|0889894648617|889894648617,Laptops,151,ProBook,400,430 G2,20221021103210,ICECAT,1,26892,https://images.icecat.biz/img/gallery/29642833_4371887406.jpg,3000x324,https://images.icecat.biz/img/gallery_lows/29642833_4371887406.jpg,https://images.icecat.biz/img/gallery_mediums/29642833_4371887406.jpg,https://images.icecat.biz/img/gallery_thumbs/29642833_4371887406.jpg,"","","HP ProBook 430 G2 Laptop 33.8 cm (13.3"") Intel� Core� i5 i5-6200U 4 GB DDR3L-SDRAM 128 GB SSD Windows 10 Home Silver, Black","Intel Core i5-6200U (3M Cache, 2.30 GHz), 13.3"" HD (1366 x 768) LED, 4GB DDR3L, 128GB SSD, Intel HD Graphics 520, WLAN 802.11a/b/g/n/ac, Bluetooth 4.0, Webcam, Windows 10 Home 64 bit","HP ProBook 430 G2, Intel� Core� i5, 2.3 GHz, 33.8 cm (13.3""), 1366 x 768 pixels, 4 GB, 128 GB","HP ProBook 430 G2. Product type: Laptop, Form factor: Clamshell. Processor family: Intel� Core� i5, Processor model: i5-6200U, Processor frequency: 2.3 GHz. Display diagonal: 33.8 cm (13.3""), Display resolution: 1366 x 768 pixels. Internal memory: 4 GB, Internal memory type: DDR3L-SDRAM. Total storage capacity: 128 GB, Storage media: SSD. On-board graphics card model: Intel� HD Graphics 520. Operating system installed: Windows 10 Home. Product colour: Silver, Black. Weight: 1.5 kg","The compact HP ProBook 430 G2 with optional 10-point touchscreen, sleek design, and latest generation technologies delivers powerful performance in the office or on the go. Proven reliability and comprehensive HP security features help keep your data and investment protected.\n\n<b>Features</b>\n\nWindows 8 Pro or other operating systems available\n\n<b>Designed for mobility.</b>\n- The soft touch paint on the LCD cover and brushed aluminum keyboard deck help you travel in style with the reliable and sleek 33,8 cm (13.3"") diagonal, 3.3 lb./1.5 kg, HD, touch optional, HP ProBook 430 G2 that withstood the 115,000 hour HP Total Test Process.\n\n<b>Powerful processing.</b>\n- Enjoy the intuitive touch capable Windows 8.1 and power through projects with the latest 4th generation Intel� Core� i3/i5/i7 processors.\n\n<b>Safeguard data and devices.</b>\n- Help keep sensitive data secure with comprehensive security features like HP Client Security, and HP BIOS Protection, as well as the embedded TPM 1.2.\n\n<b>Featuring</b>\n- Guard your data, device and identity with HP Client Security.\n- Do away with downtime. HP BIOS Protection�s automated recovery restores a copy of the BIOS from a partition on the hard drive if crisis strikes so productivity prevails without missing a beat.\n- With TPM 1.2 your critical data has protection with hardware-based encryption keys.\n- Rest easy with a ProBook that endures 115,000 hours of testing to help ensure reliability in the most demanding work environments.\n- Enjoy the intuitive control of the optional HD touchscreen that lets you make the most of Windows 8.1.\n- Help protect sensitive electronics and key components from minor spills with a thin layer of Mylar film in the backlit spill-resistant keyboard.\n- The rich graphic experience provided by Intel� graphics when combined with an Intel� Core� i3/i5/i7 processor help you quickly edit graphics projects.\n- Easily share your internet connection to your devices or to help colleagues to get online fast and improve productivity.\n- Get to work virtually anywhere in the world with fast, reliable, and secure wireless connections using optional Qualcomm� Gobi� 4G LTE connectivity and avoid added expenses of fee based Wi-Fi hotspots on the road with data plans to fit your business needs.",https://images.icecat.biz/img/gallery/29642833_4371887406.jpg|https://images.icecat.biz/img/gallery/29642833_8409559492.jpg|https://images.icecat.biz/img/gallery/29642833_5014621697.jpg|https://images.icecat.biz/img/gallery/29642833_0870407848.jpg|https://images.icecat.biz/img/gallery/29642833_0553360352.jpg|https://images.icecat.biz/img/gallery/29642833_7843456157.jpg|https://images.icecat.biz/img/gallery/29642833_3528.jpg|https://images.icecat.biz/img/gallery/29642833_9395.jpg|https://images.icecat.biz/img/gallery/29642833_1905.jpg|https://images.icecat.biz/img/gallery/29642833_3538.jpg|https://images.icecat.biz/img/gallery/29642833_4698.jpg|https://images.icecat.biz/img/gallery/29642833_3261192665.jpg,3000x324|2417x2478|3133x2203|3035x2234|2997x436|2416x2577|474x356|474x356|474x356|474x356|474x356|900x527,|||||||||||,"","","","","","","",""
"","",30341284,"",HP,T3V02AA,30341284,0889894539229|889894539229|0889894539205|889894539205|0889899379554|889899379554,Stylus Pens,203,"","",Elite x2 1011 Pen,20230418204201,ICECAT,1,59669,https://images.icecat.biz/img/gallery/efc0c7e11263a42a6894f75c7dc200b9.jpg,1750x1285,https://images.icecat.biz/img/gallery_lows/efc0c7e11263a42a6894f75c7dc200b9.jpg,https://images.icecat.biz/img/gallery_mediums/efc0c7e11263a42a6894f75c7dc200b9.jpg,https://images.icecat.biz/img/gallery_thumbs/efc0c7e11263a42a6894f75c7dc200b9.jpg,"","",HP Elite x2 1011 Pen,Elite x2 1011 Pen,"HP Elite x2 1011 Pen, Black, Elite x2 1011, 2.8 g, 5.5 mm, 110 mm","HP Elite x2 1011 Pen. Product colour: Black, Compatibility: Elite x2 1011. Weight: 2.8 g, Width: 5.5 mm, Height: 110 mm","Handwrite naturally and enhance the touchscreen experience on your HP Elite x2 1011 with the HP Elite x2 1011 Pen.\n\n<b>Write or tap</b>\n- Use the pen to write or draw onscreen or interact with your touch applications. Help prevent accidental inputs with palm rejection technology built into your tablet.\n\n<b>Simple to operate</b>\n- Once the pen is in range, your tablet detects it and cues you where to place it onscreen. Erase, highlight, and click on your content with the two convenient side buttons. Store the pen easily inside your tablet.\n\n<b>No battery required</b>\n- Get a pen that�s ready to go when you need it with Wacom�s EMR (Electro-Magnetic Resonance) Technology.\n\nWorld-class support\n- Rest easy with a one-year limited warranty.",https://images.icecat.biz/img/gallery/efc0c7e11263a42a6894f75c7dc200b9.jpg,1750x1285,"","","","","","","","",""
"","",22099121,"",HP,G7D91PC,22099121,0888182823781|888182823781,Laptops,151,"","",ProBook 430 G1 Notebook PC,20200204170054,SUPPLIER,"",9122,https://images.icecat.biz/img/gallery/22099121_1692732678.jpg,3300x2805,https://images.icecat.biz/img/gallery_lows/22099121_1692732678.jpg,https://images.icecat.biz/img/gallery_mediums/22099121_1692732678.jpg,https://images.icecat.biz/img/gallery_thumbs/22099121_1692732678.jpg,"","",HP ProBook 430 G1 Notebook PC,"",HP ProBook 430 G1 Notebook PC,HP ProBook 430 G1 Notebook PC,"",https://images.icecat.biz/img/gallery/22099121_1692732678.jpg|https://images.icecat.biz/img/gallery/22099121_6541332920.jpg|https://images.icecat.biz/img/gallery/22099121_2845319205.jpg|https://images.icecat.biz/img/gallery/22099121_2831708958.jpg|https://images.icecat.biz/img/gallery/22099121_4743980705.jpg|https://images.icecat.biz/img/gallery/22099121_7637094981.jpg|https://images.icecat.biz/img/gallery/22099121_4706569625.jpg|https://images.icecat.biz/img/gallery/22099121_6665216772.jpg|https://images.icecat.biz/img/gallery/22099121_3395336873.jpg,3300x2805|3300x2805|3300x2805|3300x2805|3882x3300|3300x2805|3300x2805|3300x2805|3882x3300,||||||||,"","","","","","","",""
"","",37608651,"",HP,2CS27EA,37608651,0191628332977|191628332977,Laptops,151,"","",Notebook - 15-bw041na,20230330125527,ICECAT,1,8083,https://images.icecat.biz/img/gallery/37608651_3160608607.jpg,3014x2060,https://images.icecat.biz/img/gallery_lows/37608651_3160608607.jpg,https://images.icecat.biz/img/gallery_mediums/37608651_3160608607.jpg,https://images.icecat.biz/img/gallery_thumbs/37608651_3160608607.jpg,"","",HP Notebook - 15-bw041na,"AMD A6-9220 (1M Cache, 2.5 GHz), 8GB DDR4-SDRAM, 2000GB HDD, 39.6 cm (15.6"") HD 1366 x 768, AMD Radeon R4, LAN, WLAN, WebCam, Windows 10 Home 64-bit","HP Notebook - 15-bw041na, AMD A6, 2.5 GHz, 39.6 cm (15.6""), 1366 x 768 pixels, 8 GB, 2 TB","HP Notebook - 15-bw041na. Product type: Laptop, Form factor: Clamshell. Processor family: AMD A6, Processor model: A6-9220, Processor frequency: 2.5 GHz. Display diagonal: 39.6 cm (15.6""), HD type: HD, Display resolution: 1366 x 768 pixels. Internal memory: 8 GB, Internal memory type: DDR4-SDRAM. Total storage capacity: 2 TB, Storage media: HDD. On-board graphics card model: AMD Radeon R4. Operating system installed: Windows 10 Home. Product colour: Gold, Black","<b>Reliable performance. Beautiful design. Do more.</b>\nPower through your day with a stylish laptop created to keep you connected, and on top of everyday tasks. With reliable performance and long lasting battery life<sup>[1]</sup>�you can easily surf, stream and stay in touch with what matters most.",https://images.icecat.biz/img/gallery/37608651_3160608607.jpg|https://images.icecat.biz/img/gallery/37608651_5369633139.jpg|https://images.icecat.biz/img/gallery/37608651_4417756968.jpg|https://images.icecat.biz/img/gallery/37608651_8624706710.jpg|https://images.icecat.biz/img/gallery/37608651_1230492333.jpg|https://images.icecat.biz/img/gallery/37608651_8202413614.jpg|https://images.icecat.biz/img/gallery/37608651_6223187849.jpg|https://images.icecat.biz/img/gallery/37608651_6595031195.jpg|https://images.icecat.biz/img/gallery/37608651_8435676728.jpg|https://images.icecat.biz/img/gallery/37608651_1683338824.jpg|https://images.icecat.biz/img/gallery/37608651_8866228166.jpg|https://images.icecat.biz/img/gallery/37608651_3633109806.jpg|https://images.icecat.biz/img/gallery/37608651_1406187123.jpg|https://images.icecat.biz/img/gallery/37608651_3789677145.jpg|https://images.icecat.biz/img/gallery/37608651_6021717360.jpg|https://images.icecat.biz/img/gallery/37608651_8313635990.jpg|https://images.icecat.biz/img/gallery/37608651_4547184170.jpg|https://images.icecat.biz/img/gallery/37608651_1171364605.jpg|https://images.icecat.biz/img/gallery/37608651_9180798280.jpg|https://images.icecat.biz/img/gallery/37608651_8828075134.jpg,3014x2060|3014x2060|3050x1799|2985x1864|3049x1889|3049x1890|2984x1953|3028x2063|5000x3333|5000x3333|5000x3333|5000x3333|5000x3333|5000x3333|5000x3333|5000x3333|5000x3333|5000x3333|3049x1891|3028x2133,|||||||||||||||||||,"","","","","","","","The PC you can rely on|http://images.icecat.biz/img/bullets/37608651-5a73251a0a584393747317.jpg|With the latest AMD<sup>[2]</sup> processors you are guaranteed the reliable performance you need to work and play. Enjoy long-lasting durability on a laptop designed to do what you want with ease.\n\nConnect with what matters|http://images.icecat.biz/img/bullets/37608651-5a73251b0ee66883959942.jpg|Stay entertained and keep connected with friends and family on a rich HD or on select models FHD display and HD<sup>[3]</sup> camera on select models. Plus, easily store and enjoy your favorite music, movies, and photos.\n\nThoughtfully designed. Inside and out.|http://images.icecat.biz/img/bullets/37608651-5a73251c4921c059402395.jpg|Beautifully designed inside and out this HP diagonal 39.6 cm (15.6"") laptop is perfectly suited for your lifestyle. Playful patterns, unique textures and a chrome plated hinge (on select models) add a little color to your everyday."
"","",18406049,"",HP,H6T49EA,18406049,0887758563502|887758563502|0887758563564|887758563564|0887758563793|887758563793|0887758563809|887758563809|0887758563816|887758563816|0887758563694|887758563694|0887758563687|887758563687|0887758563533|887758563533|0887758563519|887758563519|0887758563526|887758563526|0887758563540|887758563540|0887758563557|887758563557|0887758563571|887758563571|0887758563588|887758563588|0887758563595|887758563595|0887758563601|887758563601|0887758563618|887758563618|0887758563625|887758563625|0887758563632|887758563632|0887758563649|887758563649|0887758563656|887758563656|0887758563663|887758563663|0887758563670|887758563670|0887758563700|887758563700|0887758563717|887758563717|0887758563724|887758563724|0887758563731|887758563731|0887758563748|887758563748|0887758563786|887758563786|0887758563755|887758563755|0887758563762|887758563762|0887758563779|887758563779|0887758563830|887758563830|0887758563847|887758563847|0887758563823|887758563823,POS Systems,159,"","",RP7 Retail System Model 7800,20210315152447,SUPPLIER,1,79256,https://images.icecat.biz/img/gallery/18406049_6647634903.jpg,4317x3563,https://images.icecat.biz/img/gallery_lows/18406049_6647634903.jpg,https://images.icecat.biz/img/gallery_mediums/18406049_6647634903.jpg,https://images.icecat.biz/img/gallery_thumbs/18406049_6647634903.jpg,"","",HP RP7 Retail System Model 7800,"",HP RP7 Retail System Model 7800,HP RP7 Retail System Model 7800,"",https://images.icecat.biz/img/gallery/18406049_6647634903.jpg|https://images.icecat.biz/img/gallery/18406049_0860421377.jpg|https://images.icecat.biz/img/gallery/18406049_7328394300.jpg|https://images.icecat.biz/img/gallery/18406049_1496563099.jpg|https://images.icecat.biz/img/gallery/18406049_6444752372.jpg|https://images.icecat.biz/img/gallery/18406049_1023285171.jpg|https://images.icecat.biz/img/gallery/18406049_8464903799.jpg|https://images.icecat.biz/img/gallery/18406049_5144877739.jpg|https://images.icecat.biz/img/gallery/18406049_8683749678.jpg|https://images.icecat.biz/img/gallery/18406049_9719112735.jpg|https://images.icecat.biz/img/gallery/18406049_4020655804.jpg|https://images.icecat.biz/img/gallery/18406049_8890212342.jpg|https://images.icecat.biz/img/gallery/18406049_8580781622.jpg|https://images.icecat.biz/img/gallery/18406049_8346095779.jpg|https://images.icecat.biz/img/gallery/18406049_8948313372.jpg|https://images.icecat.biz/img/gallery/18406049_9860672982.jpg|https://images.icecat.biz/img/gallery/18406049_3619723858.jpg|https://images.icecat.biz/img/gallery/18406049_5228795797.jpg|https://images.icecat.biz/img/gallery/18406049_6040423136.jpg|https://images.icecat.biz/img/gallery/18406049_0297395884.jpg|https://images.icecat.biz/img/gallery/18406049_5070241972.jpg|https://images.icecat.biz/img/gallery/18406049_4792177756.jpg,4317x3563|4630x4712|4996x3268|4923x4188|5000x3322|4761x3644|5000x3977|4600x4738|5000x4484|5000x2778|4756x3507|5000x3944|5000x3333|5000x3333|5000x3333|5000x3333|5000x3333|5000x3333|5000x3333|5000x3333|5000x3426|5000x3333,|||||||||||||||||||||,"","","","",http://link.brightcove.com/services/player/bcpidrklftdZcfg?bckey=,"","",""
"","",13845698,"",HP,HZ723E,13845698,"",Warranty & Support Extensions,788,"","",4y DMR w/2nd DayCTR SJ8500fn1 HW Supp,20221220184927,SUPPLIER,"",38248,https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,https://images.icecat.biz/img/gallery_lows/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_mediums/86120550_2078831494.jpg,https://images.icecat.biz/img/gallery_thumbs/86120550_2078831494.jpg,http://objects.icecat.biz/objects/mmo_13845698_1572757756_6275_5355.pdf|http://objects.icecat.biz/objects/mmo_13845698_1572757758_8441_26827.pdf|http://objects.icecat.biz/objects/mmo_13845698_1572757764_6384_5493.pdf,"",HP 4y DMR w/2nd DayCTR SJ8500fn1 HW Supp,HP 4y DMR w/2nd DayCTR SJ8500fn1 HW Supp,HP 4y DMR w/2nd DayCTR SJ8500fn1 HW Supp,HP 4y DMR w/2nd DayCTR SJ8500fn1 HW Supp,"",https://images.icecat.biz/img/gallery/86120550_2078831494.jpg,1501x1501,"","","","","","","","",""
